annotate,wr_lines,line_list_item_mask,,wh_id,wr_id
"<s>0Highlight, app can tell<a0><s>features:<a0><s>will cross one or more words on a single line.<a4><s>will not cross lines<a0><s>steps:<a0><s>collect drawing strokes sort by atime<a4><s>3 Dynamic programming score = W WTH<a0>","['0Highlight, app can tell', 'features: will cross one or more words', 'on a single line. will not cross', 'lines', 'steps: collect drawing strokes', 'sort by atime', '3 Dynamic programming', 'score = W', 'WTH']","[0, 0, 0, 0, 0, 0, 0, 0, 0]",,2f73711d22f62d13084f3783b56cb610fbe303519674b5a94ae1d582,1
"<s>DESIGN Patterns<a0><s>Abstract factory - provide an interface for creating families of related or dependent objects w/o specifying their concrete classes<a0><s>Adapter - convert the interface of a class into another interface, letting classes work together that couldn't otherwise because of incompatible interfaces<a0><s>Bridge. Decouple an abstraction from its implementation so that the two can vary independently<a0><s>Builder-separate the construction of a complex object from its representations so that the same construction process can create different representations.<a0><s>Chain of Responsibility - Avoid coupling the sunder of a request to its receives by giving more than one object a chance to handle the request.<a0><s>Chain the receiving objects and pass the request along the chain until an object handles it.<a0><s>Commands<a0><s>Encapsulate a request as an object, thereby letting you parameterize clients with different requests, queue or log requests, and support undoable operations.<a0><s>to Composite represent Compose part-whole objects into hierarchies tree<a0><s>Composite structures lets ulsents treat individual objects and compositions of objects uniformly.<a0>","['DESIGN Patterns', 'Abstract factory - provide an interface for', 'creating families of related or dependent objects', 'w/o specifying their concrete classes', 'Adapter - convert the interface of a class', 'into another interface, letting classes work together', ""that couldn't otherwise because of incompatible"", 'interfaces', 'Bridge. Decouple an abstraction from', 'its implementation so that the two can', 'vary independently', 'Builder-separate the construction of a', 'complex object from its representations so', 'that the same construction process can', 'create different representations.', 'Chain of Responsibility - Avoid coupling the', 'sunder of a request to its receives by giving', 'more than one object a chance to handle the', 'request. Chain the receiving objects and pass', 'the request along the chain until an object', 'handles it.', 'Commands Encapsulate a request as an object,', 'thereby letting you parameterize clients with', 'different requests, queue or log requests,', 'and support undoable operations.', 'to Composite represent Compose part-whole objects into hierarchies tree Composite structures', 'lets ulsents treat individual objects and', 'compositions of objects uniformly.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,7e113a2b9f03799bd07c808e552da59b072e7beb5e0268afaa65445d,1
"<s>Update test spec<a1><s>Template to include minomel undows configuration testing.<a3><s>10 ?<a0><s>Estimates (1w) ?<a0><s>Schedule/Deadlands (Tomelire) look at the Component, Manifest - do a code review<a1><s>Integrated Build used by LAB for BCT<a1><s>- Can we rein Bit on integrated build?<a3><s>Can LAB setup machines with Min Win image for our component testing.<a3><s>Daryl will try through min Win process<a3>","['Update test spec Template to include minomel undows', 'configuration testing.', '10 ? Estimates (1w)', '? Schedule/Deadlands', '(Tomelire)', 'look at the Component, Manifest - do a code review', 'Integrated Build used by LAB for BCT - Can we', 'rein Bit on integrated build?', 'Can LAB setup machines with Min Win image for our', 'component testing.', 'Daryl will try through min Win process']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,9bf0af13e65234b57ab44671854fdce2f64570819544fd31b8f4d188,1
<s>Check In Unit Test<a1>,"['Check In', 'Unit Test']","[0, 0]",,9bf0af13e65234b57ab44671854fdce2f64570819544fd31b8f4d188,81
"<s>Five Friends<a0><s>27 1. Sister Tonya- She's alot like me, understanding, truthful, my best friend<a0><s>25 2. Andrea Love-loving, truthful, talkative, alway willing to listen<a0><s>3. Pastor Karst Truthful encouragin always a help, positive, Spiritual<a0><s>?4? 4. Tira-Positive, helpful, truthful<a0><s>50 5. Rousevelt- Encouraging, funny, talluative, always there when needed<a0>","['Five Friends', ""27 1. Sister Tonya- She's alot"", 'like me, understanding, truthful,', 'my best friend', '25 2. Andrea Love-loving, truthful,', 'talkative, alway willing to', 'listen', '3. Pastor Karst Truthful encouragin', 'always a help, positive, Spiritual', '?4? 4. Tira-Positive, helpful, truthful', '50 5. Rousevelt- Encouraging, funny,', 'talluative, always there when needed']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,3bea69e020bc58b7a3a672b7fb781f187887f36f10b7d0efdd00939e,1
<s>Tim.<a0><s>Carol.<a0>,"['Tim.', 'Carol.']","[0, 0]",,903fcf6926014d979c5e21736e872c1470d8ded0ab62989fd4912ce9,92
"<s>To Do:<a0><s>Clean!<a1><s>Laurdry- Fix new pants,<a1><s>CALL CHRIS tonight ! 7<a1><s>Draft report for WAMFT.<a1><s>Email it to everyone tomorrow.<a1><s>stretch.<a1><s>CALL MATT i<a1><s>CALL Ren<a1><s>Sat AM-go to gym yoga class<a1><s>Finish info for Supervisors to sign get thim in the mail.<a1><s>Leave VM messages for Michael, Call WCI on Mon.<a1><s>Gather recipes for Sunday.<a1>","['To Do:', 'Clean!', 'Laurdry-', 'Fix new pants,', 'CALL CHRIS tonight ! 7', 'Draft report for WAMFT.', 'Email it to everyone tomorrow.', 'stretch.', 'CALL MATT i', 'CALL Ren', 'Sat AM-go to gym', 'yoga class', 'Finish info for Supervisors to sign', 'get thim in the mail.', 'Leave VM messages for Michael,', 'Call WCI on Mon.', 'Gather recipes for Sunday.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,903fcf6926014d979c5e21736e872c1470d8ded0ab62989fd4912ce9,1
"<s>Monday: Daughter to school, chores `` errands, practice music/dance, daughters to dame class home.<a1><s>Juesday: Daughonto schwol, teach preschool G-RPM practice dame/ musor, horses chows / dinner,<a1><s>Wednesday: Daughter to school, time preschool tech G-RPM G-RPM tech done 4-2 PM how chores, dinner<a1><s>Thursday: Dayheew to school, home chores practice, tuck dane.<a1><s>Thiday: Dagber to school, teach vore, errads, Chores Idumean<a1><s>Saturday Practice dance (sing tech wore.<a1><s>Sunday: OFF, tree day<a0>","['Monday: Daughter to school, chores `` errands,', 'practice music/dance, daughters to dame class', 'home.', 'Juesday: Daughonto schwol, teach preschool G-RPM', 'practice dame/ musor, horses chows / dinner,', 'Wednesday: Daughter to school, time', 'preschool tech G-RPM G-RPM tech done 4-2 PM', 'how chores, dinner', 'Thursday: Dayheew to school, home chores', 'practice, tuck dane.', 'Thiday: Dagber to school, teach', 'vore, errads, Chores Idumean', 'Saturday Practice dance (sing tech wore.', 'Sunday: OFF, tree day']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,14d23bf63d848e9b1818570aef1fc7ca8039207a3b399e4196ba56f8,1
<s>2pm Jeff<a0><s>2337<a0>,"['2pm Jeff', '2337']","[0, 0]",,621a17d87bced6e169c5fe808c8a33bce49bc5a968dc43c022b6b2d3,111
"<s>o 6. Highlighting -> make sure Michelle has all estimate info she needs.<a1><s>o 7. File Parsing -> make a rules spec .<a1><s>c) meet with group on collecting handwriting samples.<a1><s>Li need to follow up with them later, they have some samples that could be use full.<a1><s>38.3 Give Marcike a word count per line on average to the sample files we have.<a1><s>* Da Check with Kurt to see what NB if anything is doing about Rendoring ink in H.C.<a1><s>Ly Kurt was going to meet with Roberta this afternoon to find out all of the details, but he didn't seem to think that there would be a problem with us changing how we render selected highlighter curler H C.<a1>","['o 6. Highlighting -> make sure Michelle has all estimate info she needs.', 'o 7. File Parsing -> make a rules spec', '. c) meet with group on collecting handwriting samples.', 'Li need to follow up with them later, they have some samples that', 'could be use full.', '38.3 Give Marcike a word count per line on average to the sample files', 'we have.', '* Da Check with Kurt to see what NB if anything is doing about Rendoring ink in H.C.', 'Ly Kurt was going to meet with Roberta this afternoon to find out all of the', ""details, but he didn't seem to think that there would be a problem"", 'with us changing how we render selected highlighter curler H C.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,621a17d87bced6e169c5fe808c8a33bce49bc5a968dc43c022b6b2d3,119
"<s>To Do!<a1><s>B 1. Email Elizabeth<a1><s>D 2. Email Jo<a1><s>D 3. Wait/look for response from Visio about common shapes.<a1><s>LG Visio suggests arrows.<a0><s>D 4. Clear up all other Drawing tools Issues.<a1><s>D 5. Erasing Tools -> Gestare, 7 lockdown animation Cat 2 how)<a1><s>Jaudio, do we cut?<a3><s>blook into any of the costs we may have to do in order to get the erase gesture to work propely.<a1><s>in Meeting with Jeff Pettrois today... what gestures are they using. o only two gestures and<a3>","['To Do!', 'B 1. Email Elizabeth', 'D 2. Email Jo', 'D 3. Wait/look for response from Visio about common shapes.', 'LG Visio suggests arrows.', 'D 4. Clear up all other Drawing tools Issues.', 'D 5. Erasing Tools -> Gestare, 7 lockdown animation Cat 2 how)', 'Jaudio, do we cut?', 'blook into any of the costs we may have to do in order', 'to get the erase gesture to work propely.', 'in Meeting with Jeff Pettrois today... what gestures are they using.', 'o only two gestures and']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,621a17d87bced6e169c5fe808c8a33bce49bc5a968dc43c022b6b2d3,1
<s>Das int schwart.<a0><s>Das risk gran.<a0><s>Dar ist diwhelblair.<a0><s>Das rist hellblair.<a0><s>Das ist dirnhelguin.<a0><s>Das rist lila.<a0><s>Dar risk rot.<a0><s>Das it orange.<a0><s>Das mist gelb.<a0><s>Das rist hellgrin.<a0><s>Das rist waldgrin.<a0><s>Das it prink.<a0><s>Das ist ultramariublair.<a0>,"['Das int schwart.', 'Das risk gran.', 'Dar ist diwhelblair.', 'Das rist hellblair.', 'Das ist dirnhelguin.', 'Das rist lila.', 'Dar risk rot.', 'Das it orange.', 'Das mist gelb.', 'Das rist hellgrin.', 'Das rist waldgrin.', 'Das it prink.', 'Das ist ultramariublair.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,9c9dc469fe639d3206f23b522a509fff03f7807ed01b154f5ab42951,1
"<s>Marce Prodictint in More Statin<a0><s>Sty connected away for you desk on intyrted inveler support.<a0><s>Yourdon's nod to rotifer that you for an ducked stato to a mabte state<a0><s>Table PCs are ultra-mobile and lighting, enabling them to go just abut anywhere.<a0><s>ore portent oculate for Aching voter, joist like you cord anti on of pad of pope.<a0><s>Privay Natebuok PC.<a0><s>you get alls of the fastie reality, and nes of the latest Minaroft Winden Openety sypter, film per-loved per-loved film finial and specs regur Teko PC<a0><s>you get all the pine and standed fatue of Windin XP Profred in a lightes, versable din.<a0>","['Marce Prodictint in More Statin', 'Sty connected away for you desk on', ""intyrted inveler support. Yourdon's"", 'nod to rotifer that you for an', 'ducked stato to a mabte state', 'Table PCs are ultra-mobile and lighting,', 'enabling them to go just abut anywhere.', 'ore portent oculate for Aching voter, joist', 'like you cord anti on of pad of pope.', 'Privay Natebuok PC.', 'you get alls of the fastie reality, and nes', 'of the latest Minaroft Winden Openety sypter,', 'film per-loved per-loved film finial and specs regur Teko PC', 'you get all the pine and standed fatue', 'of Windin XP Profred in a lightes,', 'versable din.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,61cccd24ccb46c50e6f9c971634d0d37c9002660644eac01d38327fc,1
"<s>with builtin wirelers capability.<a0><s>But the Tablet is more than just a great laptop.<a0><s>It also enabler users to run Windows and Windows applications using a pen, annotate documents, create handwritten documents using ""digital ink"" for later reference or even conversion into text,<a0><s>Just like today's portable PCs, Tablet PCs can be put into a docking station at a clerk to support a large screen monitor, mouse and full size keyboard.<a0><s>Either as a pure slate or as a convertible model the Tablet PC is the evolution of the laptops all<a0>","['with builtin wirelers capability.', 'But the Tablet is more than just a great', 'laptop. It also enabler users to run Windows', 'and Windows applications using a pen, annotate', 'documents, create handwritten documents using', '""digital ink"" for later reference or even', ""conversion into text, Just like today's portable"", 'PCs, Tablet PCs can be put into a docking', 'station at a clerk to support a large', 'screen monitor, mouse and full size keyboard.', 'Either as a pure slate or as a convertible model', 'the Tablet PC is the evolution of the laptops all']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,54901c6425200550a9bd0f803d8818b8c057208f5ecaa39dcfde9df7,1
"<s>To the complete the project I will remove everything from the room and paint the existing furniture.<a1><s>I will attache a disco ball from the ceiling.<a1><s>The walls will be stuckoed with red and o paintrage .<a3><s>Hay will be rolled across it to creat a faux finish.<a3><s>Electricians will be brought in to install the surround system.<a3><s>A flat screen TV will be mounted on the wall where the tall dresser now sits.<a3><s>A bar will be purchased from a local furniture store and put in the corned where the chair now sits, under the window.<a3><s>It will be complete with a refrigirator inside.<a3><s>Time live:<a0><s>June 10 Remove furniture from room<a1><s>June 11: Stucko walls with Faint<a1>","['To the complete the project I will', 'remove everything from the room and', 'paint the existing furniture. I will', 'attache a disco ball from the ceiling.', 'The walls will be stuckoed with red', 'and o paintrage . Hay will be rolled', 'across it to creat a faux finish.', 'Electricians will be brought in to install', 'the surround system. A flat screen', 'TV will be mounted on the wall where', 'the tall dresser now sits. A bar will', 'be purchased from a local furniture', 'store and put in the corned where the', 'chair now sits, under the window. It will', 'be complete with a refrigirator inside.', 'Time live:', 'June 10 Remove furniture from room', 'June 11: Stucko walls with Faint']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,0bcc5bdcab0d80fce0d6e74e33837fb36e5175a99e316c75351b4a3a,1
"<s>China Harbor Directions<a0><s>From North:<a0><s>Take I-S South<a4><s>Take Mercer St.exit<a4><s>Take a right on Fairview Ave N.<a4><s>Take a left on Harbor Ave, stay on the far right lane<a4><s>Take a right on Westlake Ave N.<a4><s>On the second light, take a left.<a4><s>You should see China Harbor Restaurant.<a4><s>From South:<a0><s>Take I-S North<a4><s>Take Mercer St exit<a4><s>Take a right on Fairview Ave. N.<a4><s>Take a left on Harbor Ase, stay on the far right lane<a4><s>Take a right on Westlake Ave N. on the second light, take a left.<a4><s>You should see China Harbor Restaurant.<a4>","['China Harbor Directions', 'From North:', 'Take I-S South', 'Take Mercer St.exit', 'Take a right on Fairview Ave N.', 'Take a left on Harbor Ave, stay on the far right lane', 'Take a right on Westlake Ave N.', 'On the second light, take a left. You should', 'see China Harbor Restaurant.', 'From South:', 'Take I-S North', 'Take Mercer St exit', 'Take a right on Fairview Ave. N.', 'Take a left on Harbor Ase, stay on the far right lane', 'Take a right on Westlake Ave N.', 'on the second light, take a left. You should', 'see China Harbor Restaurant.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,42db80f848951acfd1258112cb622eb326e9690af074ef25ccd6792e,1
<s>port Townsend<a0><s>Shops ( new.<a0>,"['port Townsend', 'Shops ( new.']","[0, 0]",,0ae82462d5cb9d5931087bb73daf4dc8646c17cc1ed60bd4af0df9bc,119
"<s>Hi Cindy,<a0><s>Clad you are coming to visit.<a0><s>There is alot to do here.<a0><s>we can visit, Pike Place market, the Seattle Center, Take a ferry ride to one of the islands, oa go to Snoqualmie falls.<a0><s>1 suggest we take a ferry ride to the Olumpic Pennisular<a0><s>We can meet at the fery dock at 9:00 Am<a3><s>aewill take of erry ride over to the Kitsa p pennisular.<a4><s>we will then to Port cdive Howsers and go s hopping and see the sights.<a4><s>oFo drve to > a Kitsa p pennisular<a4>","['Hi Cindy,', 'Clad you are coming to visit. There is alot to', 'do here. we can visit, Pike Place market, the Seattle', 'Center, Take a ferry ride to one of the islands, oa', 'go to Snoqualmie falls.', '1 suggest we take a ferry ride to the Olumpic Pennisular', 'We can meet at the fery dock at 9:00 Am aewill', 'take of erry ride over to the Kitsa p pennisular. we will', 'then to Port cdive Howsers and go s hopping and see', 'the sights.', 'oFo drve to >', 'a', 'Kitsa', 'p pennisular']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,0ae82462d5cb9d5931087bb73daf4dc8646c17cc1ed60bd4af0df9bc,1
<s>9:00 Am Ferry. Edmonds.<a1>,"['9:00 Am Ferry.', 'Edmonds.']","[0, 0]",,0ae82462d5cb9d5931087bb73daf4dc8646c17cc1ed60bd4af0df9bc,148
<s>0<a0>,['0'],[0],,0ae82462d5cb9d5931087bb73daf4dc8646c17cc1ed60bd4af0df9bc,137
"<s>Kyle-72, married 1. child, lives in Atlanta,<a0><s>Janeth 49, divorced wo tas, lines in WA Bothell<a0><s>Rachele II, single, no lads, laves in Seattle, WA<a0><s>Tim-44, divorced wo kid, lives n both ell we loves to Knyak<a0><s>Teton-22, single, no tads, wrftwume developes lives in North Seattle<a0>","['Kyle-72, married 1. child, lives in Atlanta,', 'Janeth 49, divorced wo tas, lines in WA Bothell', 'Rachele II, single, no lads, laves in Seattle, WA', 'Tim-44, divorced wo kid, lives n both ell we', 'loves to Knyak', 'Teton-22, single, no tads, wrftwume developes', 'lives in North Seattle']","[0, 0, 0, 0, 0, 0, 0]",,1016d9abef01438d7043cb8f5cdae696c775f7241e719ade6666f22b,1
"<s>Built-in wireless connectivity<a0><s>Most Tablet PCs offer built-in support for wireless networks.<a0><s>Stay connected away forwm you desk with integrated wireless support.<a0><s>Grab-and-go docking Tablet PC supports grab-and-go docking for quick mobility.<a0><s>Quaky grab your computer from its docky station and go.<a0><s>You don't need to notify the computers that you are draying from a docked state to a mobile state.<a0><s>Rapid Resume from Standby Tablet Pc with quickly resome from a standly State.<a0><s>You cas have immediae access to the full power oh your computers whenever you're ready - and save power when you avant ugg it.<a0><s>Lightweight designs Tablet PCS weigh three pounds on less, compared<a0>","['Built-in wireless connectivity', 'Most Tablet PCs offer built-in support for wireless', 'networks. Stay connected away forwm you', 'desk with integrated wireless support.', 'Grab-and-go docking', 'Tablet PC supports grab-and-go docking for', 'quick mobility. Quaky grab your computer', ""from its docky station and go. You don't"", 'need to notify the computers that you are', 'draying from a docked state to a mobile', 'state.', 'Rapid Resume from Standby', 'Tablet Pc with quickly resome from a standly', 'State. You cas have immediae access to the', ""full power oh your computers whenever you're"", 'ready - and save power when you avant', 'ugg it.', 'Lightweight designs', 'Tablet PCS weigh three pounds on less, compared']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,7c40dbe7a413a1930f38098a84d79e9b306701d8b2ccfc1ebf9ca451,1
<s>Mall Nord<a0>,['Mall Nord'],[0],,1037b92ace59b5b42f095c799e879ef216d121baa279f959e16404fb,188
<s>strow<a0>,['strow'],[0],,1037b92ace59b5b42f095c799e879ef216d121baa279f959e16404fb,197
<s>64th light<a0>,['64th light'],[0],,1037b92ace59b5b42f095c799e879ef216d121baa279f959e16404fb,156
<s>Take right out of my a driveway.<a4><s>Make a right @ the 1st right which is 64th.<a4><s>continue to the end of 64th+ make a left by the shell station & Wendy's.<a4><s>follow this road.@ the 3rd light make a right.<a4><s>Continue down this road about 200 meters & make the 1st Left.<a4><s>Follow this road.<a4><s>You will come to a git li-beside Clai m Jumper .<a0><s>Go straight.<a4><s>Then you'll continue going straight through several lights until you see Nordstrom's on the Right.<a4><s>Turm right & enter the parking lot.<a4><s>you can enter the mall through Nordstrom's or the general mall entry between Yalbot's & Nordstrom.<a4><s>D `` traffic<a0>,"['Take right out of my a driveway. Make a right @ the', '1st right which is 64th. continue to the end of 64th+', ""make a left by the shell station & Wendy's. follow this"", 'road.@ the 3rd light make a right. Continue down', 'this road about 200 meters & make the 1st Left. Follow', 'this road. You will come to a git li-beside Clai m Jumper .', ""Go straight. Then you'll continue going straight"", ""through several lights until you see Nordstrom's"", 'on the Right. Turm right & enter the parking lot.', ""you can enter the mall through Nordstrom's or"", ""the general mall entry between Yalbot's &"", 'Nordstrom.', 'D `` traffic']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,1037b92ace59b5b42f095c799e879ef216d121baa279f959e16404fb,1
<s>claim Jumper<a0>,"['claim', 'Jumper']","[0, 0]",,1037b92ace59b5b42f095c799e879ef216d121baa279f959e16404fb,179
<s>shell<a0>,['shell'],[0],,1037b92ace59b5b42f095c799e879ef216d121baa279f959e16404fb,161
<s>I my houge<a0>,['I my houge'],[0],,1037b92ace59b5b42f095c799e879ef216d121baa279f959e16404fb,165
<s>3rd light<a0>,['3rd light'],[0],,1037b92ace59b5b42f095c799e879ef216d121baa279f959e16404fb,132
<s>T Wendy<a0>,"['T', 'Wendy']","[0, 0]",,1037b92ace59b5b42f095c799e879ef216d121baa279f959e16404fb,140
"<s>MONDAY Nov. 3<a0><s>I woke up at 6 am.<a0><s>I went to school got out at 12 pm.<a0><s>Then I went to the DOL to yet new tabs for my new car.<a0><s>a 1979 monte Carlo that I just bought.<a0><s>Then I went home and took a nap until 5pm.<a0><s>I went to work until. 9.<a0><s>I went home showered then went to bed.<a0><s>Tuesday Nov 4.<a0><s>I went to school in the morning.<a0><s>Then after school I went to MT.<a0><s>Hood to go snow boarding with some friends.<a0><s>we stayed there until midnight then went home for bed.<a0><s>Wednesday Nov 5.<a0><s>I went to school for an hour.<a0><s>Then at lunch time I went to the moon.<a0><s>I almost died up there because the spaceship blew up but I made it home safely by parachuting back home.<a0><s>Thursday. I went shopping in New York city.<a0><s>It was very hectic downtown.<a0><s>I spent 10,000 dollars on new clothes.<a0><s>Then Iflew back to Seattle and went to bed.<a0>","['MONDAY Nov. 3', 'I woke up at 6 am. I went to school got out at 12 pm.', 'Then I went to the DOL to yet new tabs for my new car.', 'a 1979 monte Carlo that I just bought. Then I went home and', 'took a nap until 5pm. I went to work until. 9. I went home', 'showered then went to bed.', 'Tuesday Nov 4.', 'I went to school in the morning. Then after school I went', 'to MT. Hood to go snow boarding with some friends.', 'we stayed there until midnight then went home for bed.', 'Wednesday Nov 5.', 'I went to school for an hour. Then at lunch time', 'I went to the moon. I almost died up there', 'because the spaceship blew up but I made it', 'home safely by parachuting back home.', 'Thursday. I went shopping in New York city.', 'It was very hectic downtown. I spent 10,000', 'dollars on new clothes. Then Iflew back to', 'Seattle and went to bed.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,1450f34b69b03b106846f7245b008c8f2637ad58e07cf4a2e40dc62e,1
